CHROM,BIN_START,BIN_END,GIH_PI,GWD_PI,JPT_PI,PUR_PI,TSI_PI
22,35670001,35680000,0.000956154,0.000570246,0.00105539,0.000988387,0.000899956
22,35680001,35690000,0.000877334,0.000613676,0.000927434,0.000920889,0.000859177
22,35690001,35700000,0.00127448,0.000889742,0.00145549,0.00135278,0.00123973
22,35700001,35710000,0.00128846,0.000910533,0.00142427,0.00143915,0.00129951
22,35710001,35720000,0.000517878,0.000433204,0.000538513,0.000492387,0.000490457
22,35720001,35730000,0.000289065,0.00051447,0.000418501,0.000391188,0.000306138
22,35730001,35740000,0.000697054,0.000595618,0.000841653,0.000845852,0.000768053
22,35740001,35750000,0.000967942,0.000869066,0.00111051,0.00119172,0.00109239
22,35750001,35760000,0.00110149,0.000955103,0.00125287,0.00128818,0.00125385
22,35760001,35770000,0.000867502,0.000682478,0.000845443,0.000911223,0.000933316
22,35770001,35780000,0.000852655,0.00109121,0.000616072,0.000767271,0.000690667
22,35780001,35790000,0.00126671,0.00123267,0.00110668,0.00116832,0.00105837
22,35790001,35800000,0.000800431,0.0011264,0.00080059,0.000748462,0.000750129
22,35800001,35810000,0.000852242,0.0008595,0.000748179,0.000816198,0.000748058
22,35810001,35820000,0.000745044,0.000886124,0.000807056,0.000815334,0.000721241
22,35820001,35830000,0.000824367,0.000931386,0.000729102,0.000765357,0.000663029
22,35830001,35840000,0.00114142,0.000744382,0.00109411,0.000916156,0.000837019
22,35840001,35850000,0.00212304,0.0015035,0.00215339,0.00174629,0.00149511
22,35850001,35860000,0.00102052,0.00105556,0.000998407,0.000813345,0.000558475
22,35860001,35870000,0.000469993,0.000880079,0.000277118,0.000593687,0.000616458
22,35870001,35880000,0.000549917,0.00110647,0.000227044,0.000792781,0.000821702
22,35880001,35890000,0.000751949,0.00137329,0.000281238,0.001145,0.00114051
22,35890001,35900000,0.000995586,0.00205746,0.000859555,0.00117831,0.00122023
22,35900001,35910000,0.000879356,0.00107934,0.000872408,0.000954529,0.00101377
22,35910001,35920000,0.000696235,0.00123292,0.000630272,0.000810294,0.000783191
22,35920001,35930000,0.00142167,0.0011327,0.00109681,0.00158862,0.0015609
22,35930001,35940000,0.000966555,0.00136362,0.000692303,0.00103238,0.00087392
22,35940001,35950000,0.00082906,0.00144592,0.000615138,0.000922789,0.000823079
22,35950001,35960000,0.000842411,0.00104644,0.000735507,0.000896651,0.000871291
22,35960001,35970000,0.000892844,0.00112174,0.00134941,0.000794784,0.000651463
22,35970001,35980000,0.00102581,0.00111224,0.00089941,0.00106522,0.00105785
22,35980001,35990000,0.00108214,0.00132662,0.00108216,0.000889409,0.0008981
22,35990001,36000000,0.00123935,0.00216341,0.00151224,0.00117917,0.00116794
22,36000001,36010000,0.00109915,0.00119552,0.000837913,0.00117668,0.00122299
22,36010001,36020000,0.000781842,0.000640264,0.000531048,0.000819073,0.000893296
22,36020001,36030000,0.00070234,0.000748114,0.000568539,0.000712407,0.000766254
22,36030001,36040000,0.00122508,0.00166797,0.000936422,0.00104337,0.00115342
22,36040001,36050000,0.000795837,0.00126339,0.000620629,0.000647143,0.000653776
22,36050001,36060000,0.000555117,0.00113811,0.000590821,0.000473142,0.000461485
22,36060001,36070000,0.000243576,0.000985786,0.000739902,0.000503219,0.000514905
22,36070001,36080000,0.000537604,0.00136093,0.000708603,0.000831113,0.000735668
22,36080001,36090000,0.00175833,0.00212235,0.0010767,0.00196491,0.00197793
22,36090001,36100000,0.00277565,0.0027174,0.00309105,0.00363906,0.00350989
22,36100001,36110000,0.000998617,0.00107547,0.00105522,0.00122674,0.00108616
22,36110001,36120000,0.00193417,0.00190543,0.00189659,0.00230734,0.00225273
22,36120001,36130000,0.00119243,0.00136749,0.00100659,0.00132046,0.00122859
22,36130001,36140000,0.000900654,0.00119792,0.000652271,0.00106267,0.00101136
22,36140001,36150000,0.000111963,0.000233479,7.23802e-05,0.000141165,6.88693e-05
22,36150001,36160000,2.68529e-05,7.2413e-05,5.47241e-05,3.48894e-05,1.68049e-05
22,36160001,36170000,7.2053e-05,0.000269912,5.93553e-05,0.000117182,8.16287e-05
22,36170001,36180000,0.000128316,0.000218167,0.00010981,0.000182785,0.000156281
22,36180001,36190000,9.72721e-05,0.00031375,6.3717e-05,0.000127471,6.42315e-05
22,36190001,36200000,0.000121785,0.00021414,0.000127518,0.000134392,0.000103901
22,36200001,36210000,0.000159877,0.000232,0.000181034,0.000166574,0.000129797
22,36210001,36220000,6.75965e-05,0.000252794,3.17633e-05,9.31252e-05,6.70791e-05
22,36220001,36230000,0.000186365,0.00054304,0.000117308,0.000274159,0.00015837
22,36230001,36240000,0.000130736,0.000135567,9.43004e-05,0.000125706,0.000122535
22,36240001,36250000,9.47668e-05,0.000249113,9.76356e-05,0.000120903,9.52042e-05
22,36250001,36260000,0.000158162,0.000500421,9.74498e-05,0.000274229,0.000192453
22,36260001,36270000,0.000114222,0.000316208,8.82757e-05,0.000142015,7.80703e-05
22,36270001,36280000,0.00019515,0.000361746,0.000148797,0.000238935,0.000126576
22,36280001,36290000,0.000241667,0.000283135,0.000164386,0.000310177,0.000276908
22,36290001,36300000,0.000298513,0.000513919,0.000246186,0.000298523,0.0001655
22,36300001,36310000,0.000283419,0.000512244,0.000173035,0.000324062,0.000205555
22,36310001,36320000,0.000210987,0.000353003,0.000151593,0.000236255,0.00016535
22,36320001,36330000,0.000250111,0.000468024,0.000194012,0.000290287,0.000184353
22,36330001,36340000,0.000222174,0.000481019,0.000166653,0.000266448,0.000169861
22,36340001,36350000,0.000219948,0.000583764,0.000164762,0.0002769,0.000161831
22,36350001,36360000,0.000245522,0.000264987,0.000134425,0.000245861,0.000187921
22,36360001,36370000,0.000119815,0.00019178,0.000116198,0.000151579,0.000107218
22,36370001,36380000,0.000215671,0.000390321,0.000139716,0.000239836,0.000128893
22,36380001,36390000,0.000150523,0.000286643,0.000126087,0.000171233,0.000122882
22,36390001,36400000,0.000118238,0.00027766,0.000135967,0.000153043,8.2458e-05
22,36400001,36410000,7.09874e-05,0.000295913,9.2893e-05,0.000127945,7.12913e-05
22,36410001,36420000,0.000184655,0.000300952,9.07098e-05,0.000252267,0.000236808
22,36420001,36430000,0.000354719,0.000747516,0.000300279,0.000497157,0.000307858
22,36430001,36440000,0.000185437,0.000815799,0.000207544,0.000368924,0.000208288
22,36440001,36450000,0.00047651,0.00178057,0.000330932,0.000701635,0.000327125
22,36450001,36460000,0.000585172,0.0012468,0.000456568,0.000678851,0.000463121
22,36460001,36470000,0.00036135,0.000933703,0.000292136,0.00042677,0.000204686
22,36470001,36480000,0.000731201,0.00185071,0.0011964,0.00124335,0.00112952
22,36480001,36490000,0.000225375,0.000763386,0.00032389,0.000433677,0.00027485
22,36490001,36500000,0.000682969,0.000667583,0.00063612,0.000794816,0.000715383
22,36500001,36510000,0.00117877,0.000781459,0.00130474,0.00121473,0.00124885
22,36510001,36520000,0.00125012,0.00125296,0.00128595,0.00141828,0.00111179
22,36520001,36530000,0.000697315,0.000758273,0.000811761,0.000812839,0.000716612
22,36530001,36540000,0.000736666,0.000706222,0.000579222,0.000779213,0.000746628
22,36540001,36550000,0.00144323,0.00169018,0.00112362,0.00170212,0.00147321
22,36550001,36560000,0.000980592,0.000990258,0.000439,0.000986264,0.00103821
22,36560001,36570000,0.000743775,0.00519739,0.000420736,0.00201994,0.00169729
22,36570001,36580000,0.000822567,0.00249014,0.000583672,0.00153624,0.00142414
22,36580001,36590000,0.00269867,0.00235064,0.00221779,0.00312225,0.00305912
22,36590001,36600000,0.00281263,0.0025822,0.00166148,0.00305492,0.00303105
22,36600001,36610000,0.000952167,0.00218196,0.000386752,0.0019337,0.00188072
22,36610001,36620000,0.0020708,0.00224364,0.000554404,0.00227979,0.00235718
22,36620001,36630000,0.0011597,0.00149507,0.000288824,0.00142548,0.00146249
22,36630001,36640000,0.0012277,0.00143129,0.000590436,0.00144025,0.00150365
22,36640001,36650000,0.000572148,0.000758698,0.000459049,0.000786636,0.00098341
22,36650001,36660000,0.000929117,0.00118086,0.000966792,0.00121265,0.00132322
22,36660001,36670000,0.00110579,0.00106756,0.000957153,0.00124437,0.00146163
22,36670001,36680000,0.00104817,0.00104801,0.000851119,0.00108404,0.00105966
22,36680001,36690000,0.000409728,0.000798407,0.00040085,0.000454794,0.000453047
22,36690001,36700000,0.000476945,0.00082297,0.00040275,0.000596693,0.000590602
22,36700001,36710000,0.00163895,0.00138935,0.00143568,0.00165229,0.00174008
22,36710001,36720000,0.00157656,0.00152619,0.0013441,0.00160327,0.00162485
22,36720001,36730000,0.000558139,0.00068531,0.000385131,0.000619937,0.000591856
22,36730001,36740000,0.000458754,0.000602816,0.000307943,0.000490385,0.000487126
22,36740001,36750000,0.000445134,0.00133783,0.000264228,0.000502485,0.000460866
22,36750001,36760000,0.000594099,0.000561097,0.000365408,0.0006803,0.000649261
22,36760001,36770000,0.000559105,0.000798332,0.000354515,0.000763192,0.000689167
22,36770001,36780000,0.000397272,0.000819308,0.000462542,0.000684736,0.000595143
22,36780001,36790000,0.000336841,0.000598588,0.000418957,0.000547088,0.000487622
22,36790001,36800000,0.000500057,0.000721534,0.00089136,0.000798054,0.000837001
22,36800001,36810000,0.000811054,0.00102501,0.000975739,0.00101081,0.0010019
22,36810001,36820000,0.000583713,0.000726816,0.00083024,0.000739999,0.000790878
22,36820001,36830000,0.00132972,0.00146371,0.000894082,0.00138003,0.00148009
22,36830001,36840000,0.00144757,0.00221926,0.00115025,0.00158397,0.00160155
22,36840001,36850000,0.000573171,0.00147112,0.000380611,0.000842363,0.000803475
22,36850001,36860000,0.000714625,0.00200422,0.000963308,0.001107,0.00116528
22,36860001,36870000,0.0014462,0.00214725,0.000505593,0.00126707,0.00125458
22,36870001,36880000,0.000703936,0.000810352,0.000569105,0.000603461,0.000693651
22,36880001,36890000,0.000532332,0.00113437,0.000584634,0.000567038,0.000602808
22,36890001,36900000,0.0010518,0.00136409,0.000879325,0.00104745,0.00111303
22,36900001,36910000,0.000539668,0.000843449,0.00046505,0.000551742,0.000599759
22,36910001,36920000,0.00057802,0.0011458,0.000217387,0.00060897,0.000663407
22,36920001,36930000,0.00161762,0.00299864,0.000385349,0.00233499,0.001809
22,36930001,36940000,0.000990561,0.00169523,0.000690185,0.00121504,0.00100424
22,36940001,36950000,0.00104047,0.00134775,0.000893288,0.00124764,0.0009555
22,36950001,36960000,0.000794947,0.000921872,0.000556211,0.000872524,0.00087707
22,36960001,36970000,0.000786251,0.00110794,0.000510623,0.00096171,0.000939695
22,36970001,36980000,0.00110254,0.00126747,0.000875139,0.00116068,0.00110722
22,36980001,36990000,0.00118754,0.00157739,0.00105852,0.00129102,0.00129503
22,36990001,37000000,0.000447364,0.000376484,0.000402364,0.000453038,0.000451481
22,37000001,37010000,0.000780279,0.000732743,0.00046126,0.000857265,0.000762977
22,37010001,37020000,0.00162412,0.0016495,0.00146328,0.00160224,0.00129882
22,37020001,37030000,0.000853081,0.00088951,0.000711603,0.000878135,0.000720438
22,37030001,37040000,0.000192555,0.000869499,0.000140445,0.000290087,0.000189908
22,37040001,37050000,0.000168785,0.00109797,0.000127759,0.000519101,0.000276052
22,37050001,37060000,0.000337443,0.00203051,0.000149466,0.000869115,0.00042544
22,37060001,37070000,0.00100442,0.00140719,0.000507952,0.0011711,0.00109725
22,37070001,37080000,0.000550211,0.00090697,0.000402912,0.000631712,0.00054962
22,37080001,37090000,0.000635041,0.00091528,0.000660939,0.000774043,0.000597986
22,37090001,37100000,0.000681572,0.00102455,0.000676259,0.000743641,0.000604133
22,37100001,37110000,0.00114332,0.00137099,0.00120604,0.001136,0.0010158
22,37110001,37120000,0.00114554,0.00129102,0.00122974,0.00122716,0.00110072
22,37120001,37130000,0.000339716,0.000831088,0.000300088,0.000427987,0.00032551
22,37130001,37140000,0.000412119,0.00113984,0.000399034,0.000617219,0.000454109
22,37140001,37150000,0.00145511,0.00159661,0.00105932,0.00152356,0.00137433
22,37150001,37160000,0.000549998,0.000814918,0.000182386,0.000508858,0.000422518
22,37160001,37170000,0.000582112,0.000897381,0.000189186,0.00051806,0.000412566
22,37170001,37180000,0.000521369,0.00108341,0.000217698,0.000603986,0.000380571
22,37180001,37190000,0.000290689,0.000632787,0.00013259,0.000418882,0.000305081
22,37190001,37200000,0.00185922,0.00182836,0.00149545,0.00183275,0.0016108
22,37200001,37210000,0.00129789,0.00134305,0.000940306,0.00117346,0.00100039
22,37210001,37220000,0.000961307,0.000915595,0.00060229,0.000906011,0.00061301
22,37220001,37230000,0.000866223,0.000755422,0.000678981,0.00100004,0.000820065
22,37230001,37240000,0.000738915,0.000793691,0.000482098,0.000679408,0.000520451
22,37240001,37250000,0.000863571,0.00111043,0.000848072,0.000896995,0.000673121
22,37250001,37260000,0.00108254,0.00160747,0.000873235,0.001124,0.00110399
22,37260001,37270000,0.00124164,0.00177027,0.00124609,0.00129502,0.00133818
22,37270001,37280000,0.00130314,0.00170175,0.00110961,0.00134221,0.00129726
22,37280001,37290000,0.000352626,0.000478671,0.000209411,0.000294254,0.000270093
22,37290001,37300000,0.000701686,0.000847485,0.000489967,0.00061872,0.000603501
22,37300001,37310000,0.00140864,0.00132442,0.00118613,0.00139886,0.00134543
22,37310001,37320000,0.00267171,0.00139421,0.00250669,0.00286512,0.00288256
22,37320001,37330000,0.000895515,0.000925774,0.000215329,0.000773393,0.000767869
22,37330001,37340000,0.000851144,0.000858789,0.000278855,0.000817387,0.000753675
22,37340001,37350000,0.0022883,0.00207674,0.00176456,0.00195352,0.00152288
22,37350001,37360000,0.000935307,0.00102474,0.000828061,0.000927471,0.000571348
22,37360001,37370000,0.001159,0.00303443,0.000674605,0.00159933,0.00178676
22,37370001,37380000,0.00129584,0.0013779,0.000746038,0.00136152,0.00136439
22,37380001,37390000,0.00139849,0.00130441,0.00128186,0.00146352,0.00157142
22,37390001,37400000,0.00111859,0.000836909,0.00101407,0.000992108,0.00112321
22,37400001,37410000,0.00192461,0.00234113,0.00183061,0.00221789,0.00224494
22,37410001,37420000,0.000760568,0.00110968,0.00067768,0.00096695,0.000901009
22,37420001,37430000,0.000569903,0.000920716,0.000502843,0.000848973,0.000781708
22,37430001,37440000,0.000724528,0.000955434,0.000731615,0.000894314,0.000881203
22,37440001,37450000,0.00018493,0.000777644,0.000161622,0.000233106,0.000213396
22,37450001,37460000,0.000126815,0.000631367,3.30686e-05,0.000193135,0.000124865
22,37460001,37470000,0.000544286,0.000842883,0.000466383,0.000637402,0.000559857
22,37470001,37480000,0.00102558,0.00114458,0.000832729,0.00105982,0.00103174
22,37480001,37490000,0.00133576,0.00158872,0.00134799,0.00139045,0.00139832
22,37490001,37500000,0.00167893,0.00222356,0.00182021,0.00187209,0.00188259
22,37500001,37510000,0.00117058,0.0013515,0.000887435,0.001168,0.00115521
22,37510001,37520000,0.00121746,0.00131686,0.000837017,0.00123835,0.00126555
22,37520001,37530000,0.00115544,0.00163455,0.00115791,0.00115883,0.001021
22,37530001,37540000,0.00121735,0.0016487,0.00131178,0.00112976,0.00104546
22,37540001,37550000,0.000705233,0.00114939,0.000631838,0.000802239,0.000795968
22,37550001,37560000,0.000639863,0.00123524,0.000583626,0.000825181,0.000880448
22,37560001,37570000,0.000654213,0.00156317,0.000588782,0.000866871,0.000719187
22,37570001,37580000,0.00134125,0.00167413,0.00144858,0.00161603,0.00144825
22,37580001,37590000,0.00109692,0.00127443,0.00110236,0.00125262,0.00124364
22,37590001,37600000,0.00129032,0.00178167,0.001209,0.00135477,0.00129205
22,37600001,37610000,0.000868785,0.00112358,0.000816671,0.000924345,0.000850603
22,37610001,37620000,0.00241565,0.00271027,0.00218932,0.00259927,0.00250306
22,37620001,37630000,0.00154695,0.00205329,0.00162999,0.0014554,0.0015314
22,37630001,37640000,0.000908226,0.00106117,0.000759081,0.000922947,0.000914194
22,37640001,37650000,0.00192729,0.00242937,0.00170573,0.00201561,0.00192291
22,37650001,37660000,0.000887573,0.00135719,0.000454427,0.00104816,0.000978711
22,37660001,37670000,0.000716529,0.000906631,0.000309606,0.000956327,0.000903725
22,37670001,37680000,0.00153447,0.00118564,0.00130421,0.00153499,0.00151519
22,37680001,37690000,0.000806398,0.00142539,0.00120877,0.00126367,0.00120632
22,37690001,37700000,0.000418854,0.00100661,0.000647812,0.000701663,0.000690615
22,37700001,37710000,0.00023866,0.000713471,0.000333282,0.000448709,0.000420723
22,37710001,37720000,0.00126776,0.00179869,0.0013467,0.00147159,0.0014392
22,37720001,37730000,0.000843453,0.00118596,0.000876226,0.000986617,0.00104186
22,37730001,37740000,0.000800346,0.00126857,0.00087303,0.000832706,0.000948366
22,37740001,37750000,0.00136297,0.00192933,0.00114852,0.00147558,0.0015914
22,37750001,37760000,0.00202875,0.00225144,0.00196215,0.00220458,0.00224662
22,37760001,37770000,0.000748648,0.0010099,0.00074464,0.000789251,0.000810969
22,37770001,37780000,0.00118748,0.0014902,0.00147774,0.00127493,0.00140627
22,37780001,37790000,0.000726791,0.000844075,0.000579901,0.000736241,0.000709464
22,37790001,37800000,0.00195721,0.00287427,0.00169745,0.00224588,0.0021798
22,37800001,37810000,0.000901866,0.00180022,0.000976236,0.00149064,0.00148808
22,37810001,37820000,0.00074045,0.0010674,0.000690008,0.000974066,0.000958659
22,37820001,37830000,0.000678655,0.000948039,0.000568692,0.000793246,0.000701316
22,37830001,37840000,0.000451608,0.00114027,0.000295629,0.000621786,0.000468637
22,37840001,37850000,0.000696017,0.0011248,0.000585108,0.000786348,0.000629999
22,37850001,37860000,0.000350661,0.000506187,0.000341695,0.000363034,0.000262354
22,37860001,37870000,0.000215098,0.000388968,0.000203628,0.000233329,0.000155614
22,37870001,37880000,0.000201833,0.000398592,0.000173644,0.000216067,0.000154464
22,37880001,37890000,0.000609249,0.000362505,0.000634021,0.000423142,0.000307455
22,37890001,37900000,0.000769358,0.000916649,0.00081184,0.000709248,0.000649199
22,37900001,37910000,0.00185134,0.00181354,0.00193174,0.00192794,0.00184278
22,37910001,37920000,0.000712834,0.0012178,0.000796242,0.000959453,0.000742771
22,37920001,37930000,0.00108485,0.00218852,0.00112546,0.00141124,0.00108427
22,37930001,37940000,0.000650163,0.00112013,0.000600019,0.00073704,0.000639608
22,37940001,37950000,0.000510519,0.00103678,0.000845815,0.000545336,0.00050158
22,37950001,37960000,0.000663917,0.00108439,0.000565961,0.000721335,0.000854754
22,37960001,37970000,0.000776917,0.00175139,0.00091728,0.000985108,0.00088026
22,37970001,37980000,0.00183485,0.00244356,0.00180486,0.00210892,0.0020572
22,37980001,37990000,0.0010711,0.00200447,0.00140733,0.00117158,0.00111081
22,37990001,38000000,0.0016302,0.00237637,0.00131985,0.00165062,0.00165991
22,38000001,38010000,0.000901695,0.00168883,0.00126708,0.000921758,0.000783673
22,38010001,38020000,0.000255837,0.000598203,0.000341072,0.000260201,0.000221833
22,38020001,38030000,0.000191527,0.000652106,0.000326361,0.000291165,0.000232719
22,38030001,38040000,0.00074753,0.00139719,0.000851904,0.00074784,0.000475697
22,38040001,38050000,0.000825408,0.00125353,0.000620945,0.000861436,0.000628766
22,38050001,38060000,0.00111269,0.00158282,0.00119618,0.00128389,0.00117944
22,38060001,38070000,0.000841975,0.000944853,0.000900585,0.000966592,0.00092393
22,38070001,38080000,0.000648023,0.000872472,0.000643562,0.000727434,0.0006713
22,38080001,38090000,0.000642861,0.000966918,0.000343515,0.000680165,0.000624532
22,38090001,38100000,0.00125671,0.0011148,0.000855839,0.00121713,0.00122243
22,38100001,38110000,0.00115603,0.00130869,0.000607767,0.000995601,0.000987785
22,38110001,38120000,0.000945162,0.00110953,0.000670513,0.000891049,0.000909864
22,38120001,38130000,0.0010549,0.000515579,0.000991249,0.00095746,0.00100384
22,38130001,38140000,0.00048565,0.000535253,0.000355467,0.000422245,0.000431227
22,38140001,38150000,0.000467947,0.000417782,0.000339042,0.000432451,0.00043694
22,38150001,38160000,0.000575453,0.000718997,0.000423992,0.000566713,0.000614278
22,38160001,38170000,0.000336581,0.000396185,0.000355876,0.000335284,0.000360348
22,38170001,38180000,0.000680682,0.000728566,0.000599438,0.00074156,0.000761568
22,38180001,38190000,0.00109624,0.00084129,0.00110447,0.00109415,0.0011814
22,38190001,38200000,0.000651883,0.000771402,0.000537598,0.000672942,0.000735549
22,38200001,38210000,0.000763959,0.00057836,0.000768135,0.000746925,0.000848493
22,38210001,38220000,0.0005634,0.000682077,0.000434522,0.000620987,0.000667926
22,38220001,38230000,0.000306422,0.000428397,0.000275186,0.000329575,0.000350603
22,38230001,38240000,0.000204329,0.000696881,0.000173885,0.000232084,0.000195735
22,38240001,38250000,0.000285318,0.000759965,0.000235879,0.000358603,0.000305967
22,38250001,38260000,0.000372546,0.000676389,0.000357353,0.000406917,0.000401031
22,38260001,38270000,0.000252276,0.000931371,0.000189321,0.000284634,0.000253196
22,38270001,38280000,0.000326384,0.000429266,0.000279297,0.000348997,0.000362775
22,38280001,38290000,0.00030521,0.000728287,0.000233621,0.000374666,0.000328327
22,38290001,38300000,0.000571906,0.000856739,0.000468418,0.000591634,0.000594094
22,38300001,38310000,0.000629661,0.00123681,0.000531694,0.000658784,0.0006488
22,38310001,38320000,0.00038762,0.000609754,0.000327713,0.000424117,0.000405055
22,38320001,38330000,0.000349538,0.000555583,0.000330676,0.000311083,0.000333373
22,38330001,38340000,0.000262344,0.000552252,0.000237198,0.000292178,0.000290334
22,38340001,38350000,0.000166124,0.000568594,0.000128488,0.000209662,0.000216958
22,38350001,38360000,0.000437883,0.000820464,0.000411023,0.00044306,0.000467592
22,38360001,38370000,0.000510121,0.000807178,0.000482618,0.000472784,0.0005172
22,38370001,38380000,0.000181643,0.000590938,0.000201946,0.000210094,0.000192866
22,38380001,38390000,0.000236472,0.000571253,0.000246038,0.000218102,0.000237875
22,38390001,38400000,0.000426886,0.000756865,0.000399187,0.000402731,0.000425475
22,38400001,38410000,0.000232962,0.000489019,0.000236408,0.00022932,0.000241516
22,38410001,38420000,0.000218091,0.00057694,0.000225362,0.00022369,0.000247764
22,38420001,38430000,0.000248051,0.000665986,0.000254905,0.000248825,0.00024636
22,38430001,38440000,0.000230841,0.000759969,0.000219384,0.000242888,0.000239678
22,38440001,38450000,0.00062098,0.000870226,0.000567823,0.000632771,0.000622483
22,38450001,38460000,0.00111132,0.00116629,0.00114744,0.00111949,0.00105158
22,38460001,38470000,0.000402122,0.0005635,0.000409708,0.000417679,0.000430815
22,38470001,38480000,0.000483078,0.000669876,0.000531573,0.000566434,0.000510061
22,38480001,38490000,0.00056547,0.000718946,0.000595578,0.000656327,0.000598403
22,38490001,38500000,0.00052699,0.000703957,0.000768079,0.000651891,0.00063171
22,38500001,38510000,0.00113243,0.00138448,0.00120471,0.00131693,0.00128577
22,38510001,38520000,0.00148318,0.00130085,0.00117984,0.00141803,0.00139684
22,38520001,38530000,0.000557911,0.00126244,0.000422891,0.000643102,0.000537273
22,38530001,38540000,0.00121722,0.00187537,0.00103613,0.00133349,0.00124191
22,38540001,38550000,0.00180547,0.00187891,0.00155653,0.00162439,0.00154421
22,38550001,38560000,0.000967227,0.00101276,0.000956856,0.000850869,0.000832074
22,38560001,38570000,0.00206826,0.00197784,0.00155968,0.00190109,0.00166508
22,38570001,38580000,0.00192349,0.00192831,0.00171307,0.0019352,0.00192209
22,38580001,38590000,0.00096134,0.00147751,0.000677792,0.000859244,0.00068864
22,38590001,38600000,0.00164347,0.00191069,0.00110545,0.00162596,0.00139918
22,38600001,38610000,0.000703713,0.000783599,0.000662087,0.000690789,0.000648216
22,38610001,38620000,0.000753696,0.000906942,0.000653033,0.000698184,0.000656838
22,38620001,38630000,0.000759706,0.00119139,0.000600181,0.00075943,0.000657189
22,38630001,38640000,0.000961099,0.00106137,0.00087036,0.000995485,0.000912176
22,38640001,38650000,0.000707033,0.00126574,0.000585428,0.000782112,0.000678549
22,38650001,38660000,0.000997182,0.00111293,0.000792048,0.000959797,0.000926919
22,38660001,38670000,0.000780715,0.000650026,0.000685075,0.000764883,0.000751555
22,38670001,38680000,0.00131075,0.00108927,0.000833045,0.00117828,0.00124854
22,38680001,38690000,0.000797149,0.000872031,0.000602908,0.000902991,0.000913676
22,38690001,38700000,0.000285058,0.000545263,0.000235828,0.000289971,0.000199531
22,38700001,38710000,0.00065507,0.000824252,0.000490598,0.000585758,0.00044805
22,38710001,38720000,0.000559105,0.000682761,0.000565315,0.000590937,0.00055475
22,38720001,38730000,0.000251418,0.000810714,0.00033396,0.000410317,0.000265552
22,38730001,38740000,0.000287871,0.00126531,0.000195527,0.000478656,0.000249107
22,38740001,38750000,0.000585555,0.000831811,0.000600906,0.000637175,0.00051526
22,38750001,38760000,0.000302283,0.000955894,0.000626644,0.000608403,0.000391883
22,38760001,38770000,0.00065956,0.000841679,0.000838815,0.000872924,0.000754232
22,38770001,38780000,0.000619929,0.000746415,0.000621693,0.000684941,0.000673411
22,38780001,38790000,0.000337092,0.000683831,0.000491086,0.00052252,0.00042408
22,38790001,38800000,0.000707848,0.000905762,0.000849466,0.000881508,0.0007943
22,38800001,38810000,0.000771603,0.00113886,0.000964627,0.000903674,0.000792006
22,38810001,38820000,0.000866294,0.00120096,0.000818794,0.00087879,0.000787921
22,38820001,38830000,0.000612171,0.000782533,0.000596112,0.000731206,0.000613567
22,38830001,38840000,0.000711196,0.000832047,0.000583951,0.000635605,0.000546716
22,38840001,38850000,0.000799886,0.00106036,0.000604269,0.000719705,0.00074414
22,38850001,38860000,0.000750699,0.000883292,0.000785939,0.000722571,0.000739507
22,38860001,38870000,0.00043345,0.000583556,0.000414535,0.00041532,0.000418591
22,38870001,38880000,0.000311925,0.000734808,0.000573323,0.000348602,0.000345351
22,38880001,38890000,0.000197405,0.000295634,0.000275511,0.000189149,0.000196854
22,38890001,38900000,0.000177068,0.000482867,0.000518348,0.000206285,0.000190049
22,38900001,38910000,0.00017479,0.000324629,0.000299991,0.000169598,0.000165754
22,38910001,38920000,0.00022126,0.000426545,0.000402699,0.000257404,0.00028083
22,38920001,38930000,0.000261193,0.00050271,0.000407237,0.000276017,0.000304138
22,38930001,38940000,0.000237514,0.000565963,0.000440129,0.000284202,0.000281124
22,38940001,38950000,0.000140455,0.000424098,0.000279571,0.000199433,0.000199022
22,38950001,38960000,0.000286199,0.000463465,0.000430342,0.000310066,0.000344022
22,38960001,38970000,0.000182591,0.00029591,0.000212528,0.000190138,0.000190566
22,38970001,38980000,0.000360232,0.000434623,0.000418436,0.000334044,0.000365249
22,38980001,38990000,0.00049669,0.000605506,0.000648769,0.000479297,0.000577074
22,38990001,39000000,0.000538323,0.000696574,0.000755221,0.000515798,0.00063368
22,39000001,39010000,0.00036557,0.000626737,0.000572176,0.000345555,0.00037549
22,39010001,39020000,0.000404859,0.000597074,0.000587509,0.000395657,0.00047198
22,39020001,39030000,0.000435188,0.000552476,0.000558933,0.000406303,0.000498635
22,39030001,39040000,0.000566318,0.000765475,0.000833017,0.00053848,0.000604015
22,39040001,39050000,0.001199,0.00138907,0.00162759,0.00113863,0.00143135
22,39050001,39060000,0.0011673,0.00128421,0.00157922,0.00110439,0.00141371
22,39060001,39070000,0.00108802,0.00115323,0.00148196,0.00105436,0.00135395
22,39070001,39080000,0.00117723,0.00142649,0.00163079,0.0011328,0.00144027
22,39080001,39090000,0.000323784,0.000464838,0.000395123,0.000274215,0.000320188
22,39090001,39100000,0.000421421,0.000623677,0.000574285,0.000427058,0.000495783
22,39100001,39110000,0.000621785,0.000862022,0.000813136,0.000596428,0.000705682
22,39110001,39120000,0.000342553,0.000624637,0.000466527,0.000347738,0.000404998
22,39120001,39130000,0.000371584,0.000728047,0.000615849,0.000385911,0.000391988
22,39130001,39140000,0.000642458,0.00072697,0.000777095,0.000613057,0.000743114
