CHROM,BIN_START,BIN_END,GIH_VS_GWD_WEIGHTED_FST,GIH_VS_GWD_MEAN_FST,GIH_VS_TSI_WEIGHTED_FST,GIH_VS_TSI_MEAN_FST,GIH_VS_PUR_WEIGHTED_FST,GIH_VS_PUR_MEAN_FST,GIH_VS_JPT_WEIGHTED_FST,GIH_VS_JPT_MEAN_FST,GWD_VS_TSI_WEIGHTED_FST,GWD_VS_TSI_MEAN_FST,GWD_VS_PUR_WEIGHTED_FST,GWD_VS_PUR_MEAN_FST,GWD_VS_JPT_WEIGHTED_FST,GWD_VS_JPT_MEAN_FST,TSI_VS_JPT_WEIGHTED_FST,TSI_VS_JPT_MEAN_FST,TSI_VS_PUR_WEIGHTED_FST,TSI_VS_PUR_MEAN_FST,PUR_VS_JPT_WEIGHTED_FST,PUR_VS_JPT_MEAN_FST
22,35970001,35980000,0.122205,0.0387581,0.0713104,0.0331941,0.0645921,0.0249441,0.0666885,0.0325057,0.0736532,0.0386431,0.0585502,0.0319271,0.123665,0.0499146,0.17114,0.0635243,0.0188978,0.00689854,0.0509423,0.0298595
22,35980001,35990000,0.076061,0.0390326,0.0200639,0.0198394,0.0103671,0.0114714,0.0645756,0.0475122,0.0934851,0.0544125,0.0600536,0.0414898,0.0543925,0.0374776,0.187116,0.0582022,0.0192275,0.00672303,0.0787514,0.0301942
22,35990001,36000000,0.0745474,0.0498521,0.0653124,0.0371296,0.021879,0.0191041,0.0569513,0.0320306,0.128795,0.0590223,0.0689197,0.0403929,0.0739181,0.0292977,0.146456,0.0379068,0.0197452,0.00514431,0.0933846,0.0311857
22,36000001,36010000,0.058442,0.0339521,0.0919515,0.0416555,0.0355932,0.0236075,0.0454202,0.0282814,0.181086,0.0553707,0.0975033,0.0377285,0.0419888,0.0201965,0.108403,0.0407764,0.0185166,0.00550661,0.074559,0.0250056
22,36010001,36020000,0.0506767,0.027195,0.0537789,0.0177178,0.0178485,0.0106407,0.043431,0.0212782,0.138353,0.0430877,0.0837267,0.0340335,0.0501916,0.0227495,0.0403196,0.0162814,0.017491,0.00576459,0.0473351,0.0170132
22,36020001,36030000,0.0493747,0.029429,0.0473435,0.023727,0.0199041,0.0147923,0.0346668,0.0269988,0.0767491,0.0410669,0.0811902,0.0408864,0.108636,0.0496489,0.0518149,0.0244731,0.00710999,0.00623648,0.026969,0.0143805
22,36030001,36040000,0.0764044,0.0395983,0.0436011,0.0271144,0.0301889,0.0192721,0.0370872,0.0275929,0.105354,0.0484656,0.107415,0.0461273,0.116353,0.0498294,0.0543319,0.0311605,0.00413937,0.00219067,0.0422668,0.0182833
22,36040001,36050000,0.109466,0.0493958,0.0338618,0.0163184,0.0214754,0.00844168,0.0805426,0.0422579,0.0997752,0.0470639,0.0897248,0.0381484,0.0944103,0.0460985,0.107499,0.0420303,-0.000591853,0.000609023,0.0417931,0.0200087
22,36050001,36060000,0.0757149,0.0345364,0.0412454,0.0168304,0.0245599,0.00962563,0.0759688,0.044897,0.0885525,0.0447082,0.0858628,0.0377682,0.0586823,0.0272031,0.140062,0.0810744,0.00089601,0.00316474,0.0730475,0.0232128
22,36060001,36070000,0.161035,0.0604301,0.0163299,0.010024,0.0107295,0.00982118,0.0886131,0.0390899,0.0795081,0.0436339,0.0573184,0.0290802,0.0643752,0.0293225,0.0303954,0.0230246,-0.00236894,0.000530341,0.126122,0.0539519
22,36070001,36080000,0.093804,0.0461718,0.0231232,0.0178805,0.0169317,0.0111856,0.05445,0.0395533,0.0236376,0.0189153,0.0170417,0.0126749,0.187791,0.0828516,0.0429064,0.0226226,0.002444,0.00382664,0.0454899,0.027553
22,36080001,36090000,0.0614493,0.0365359,0.0569133,0.0324506,0.0937897,0.0455957,0.0354096,0.0257059,0.124597,0.069524,0.134531,0.0700299,0.163346,0.0831129,0.0523927,0.0375063,0.00318682,0.00406914,0.0398785,0.0186128
22,36090001,36100000,0.124892,0.0564547,0.0312199,0.0142474,0.0511644,0.0182231,0.034783,0.0225079,0.116699,0.0381319,0.113001,0.0357221,0.202653,0.0672632,0.0740258,0.0365405,0.000659732,0.00204354,0.0394262,0.025321
22,36100001,36110000,0.151172,0.0464861,0.0347441,0.0215159,0.0400693,0.0199342,0.0182373,0.014347,0.0851256,0.043272,0.0905639,0.0419535,0.144542,0.0602122,0.112378,0.0459496,0.00611385,0.00679035,0.0813789,0.0357835
22,36110001,36120000,0.108032,0.0395691,0.029152,0.0150571,0.0434845,0.0199232,0.0154835,0.0119544,0.197064,0.0742334,0.162345,0.06161,0.2843,0.0986204,0.00922411,0.0070082,0.00515735,0.00608435,0.131705,0.049574
22,36120001,36130000,0.229919,0.0811724,0.0231916,0.0117643,0.0405875,0.0179346,0.0510305,0.0246721,0.234368,0.0880711,0.197359,0.0782575,0.397023,0.138728,0.0988758,0.00861445,0.0233678,0.00827179,0.0309643,0.0107182
22,36130001,36140000,0.278774,0.100646,0.020944,0.00817471,0.0132529,0.00695223,0.0217442,0.00857907,0.187716,0.0283745,0.10004,0.0191256,0.195283,0.0297659,0.0336962,0.0113204,0.0112461,0.00275415,0.0862364,0.011611
22,36140001,36150000,0.149887,0.0269383,0.00639672,0.00185065,0.0161492,0.00529242,0.0620852,0.00731796,0.0790275,0.00910708,0.0492684,0.00813204,0.110369,0.0170454,0.0378307,0.0156365,0.0101288,0.00356256,0.0398933,0.0119858
22,36150001,36160000,0.0765871,0.0109336,0.0154894,0.00602238,0.0165935,0.00634729,0.0364694,0.00831781,0.113922,0.0287457,0.0776912,0.0209656,0.126989,0.0333785,0.0045705,0.00410636,0.0142227,0.00484148,0.0385859,0.0172048
22,36160001,36170000,0.110586,0.025485,0.0202489,0.00544428,0.0162133,0.00527695,0.0212955,0.0079401,0.181329,0.0307032,0.118546,0.0242215,0.188481,0.029764,0.0540226,0.00976967,0.0236092,0.00491901,0.0263829,0.00758938
22,36170001,36180000,0.146546,0.0185519,0.0128027,0.00467002,0.0115958,0.00507016,0.0093594,0.00450804,0.199463,0.0355434,0.111901,0.0222727,0.20047,0.0380247,0.0340825,0.00990832,0.00820182,0.00290257,0.0651203,0.0126436
22,36180001,36190000,0.164581,0.0281194,0.0174773,0.00414582,0.023456,0.00587853,0.0104901,0.00278207,0.158138,0.029967,0.0976488,0.0212086,0.212193,0.0398047,0.0300772,0.00847357,0.0126158,0.00379833,0.0482738,0.0117857
22,36190001,36200000,0.165207,0.0284975,0.00904957,0.00266631,0.0162268,0.00399784,0.0159099,0.00557989,0.204744,0.0346396,0.125031,0.0240013,0.221222,0.0384504,0.0432955,0.00947449,0.0193861,0.00469697,0.0281481,0.00973137
22,36200001,36210000,0.189622,0.0265912,0.00836341,0.00244156,0.011002,0.00420643,0.0150992,0.00398346,0.179316,0.03756,0.114009,0.0269974,0.194053,0.0417187,0.027589,0.0109918,0.0182767,0.00597988,0.0602502,0.0144706
22,36210001,36220000,0.161686,0.0266363,0.0149633,0.00506593,0.0168064,0.00625789,0.0174576,0.00537867,0.235105,0.054428,0.143602,0.0370937,0.280343,0.0719671,0.0140901,0.00815847,0.0105507,0.00176713,0.0219238,0.00813189
22,36220001,36230000,0.219403,0.0481201,0.0169607,0.00733995,0.0125715,0.0053385,0.00827069,0.00704351,0.187278,0.016692,0.121655,0.00972688,0.195997,0.0179903,0.0690258,0.0167381,0.00134138,0.00165109,0.0128961,0.00544566
22,36230001,36240000,0.162764,0.0135883,0.013457,0.00519551,0.00899215,0.00296879,0.00327631,0.00447307,0.0661701,0.0198235,0.0580051,0.015261,0.0588135,0.0215056,0.00387835,0.00405595,0.00881197,0.00346696,0.0450374,0.0176535
22,36240001,36250000,0.0564419,0.0188462,0.0408709,0.00906404,0.021931,0.00910316,0.00738375,0.00444537,0.194932,0.0443052,0.133516,0.0336611,0.222136,0.0497772,0.00485148,0.00353514,0.0227024,0.00385606,0.0221309,0.00648979
22,36250001,36260000,0.197275,0.0373162,0.0161276,0.00513994,0.00883196,0.00327323,0.0108062,0.0056856,0.259821,0.0302996,0.16425,0.0225101,0.252853,0.0345105,0.0702735,0.0195122,0.0223843,0.00575174,0.0235461,0.00799295
22,36260001,36270000,0.219127,0.0303353,0.0175207,0.00558978,0.0144102,0.00589516,0.00851465,0.00491687,0.284038,0.0432574,0.172685,0.0295124,0.263437,0.0376433,0.0344756,0.00759179,0.00720993,0.00325464,0.0624225,0.0177535
22,36270001,36280000,0.225143,0.0355922,0.0312637,0.00716053,0.0258952,0.00653889,0.00691397,0.00390362,0.179378,0.0331482,0.128868,0.0257621,0.224077,0.0332198,0.054965,0.0137837,0.0152206,0.00587047,0.0372395,0.00898048
22,36280001,36290000,0.170444,0.0207946,0.0222956,0.00710711,0.0130764,0.00479023,0.00605389,0.00262381,0.196392,0.0430486,0.11948,0.0282022,0.209384,0.0459783,0.0736531,0.0155907,0.0183485,0.00648268,0.0339163,0.0139877
22,36290001,36300000,0.172316,0.035715,0.0319264,0.0113145,0.00904668,0.00601053,0.00958463,0.00852593,0.247036,0.0527414,0.154053,0.037827,0.244115,0.0536452,0.0430901,0.0184108,0.0109668,0.00422624,0.0649328,0.0158026
22,36300001,36310000,0.193242,0.0415236,0.0313699,0.00764436,0.0196677,0.00586959,0.0190967,0.00718288,0.192521,0.0410622,0.12167,0.0284257,0.22863,0.050334,0.00497388,0.0060554,0.0137085,0.00535397,0.020358,0.0116004
22,36310001,36320000,0.180023,0.035205,0.0261685,0.00885753,0.00504658,0.00311215,0.00770025,0.007943,0.146033,0.0358426,0.0867907,0.0201643,0.137796,0.0348695,0.0272179,0.00530654,0.0165214,0.00511363,0.0167493,0.00820568
22,36320001,36330000,0.118473,0.0274622,0.00976937,0.00463306,0.00528725,0.00337221,0.00145343,0.00274703,0.211147,0.0408077,0.131735,0.0304917,0.212067,0.0454616,0.0534921,0.0150846,0.01992,0.00548455,0.0484292,0.00861365
22,36330001,36340000,0.178982,0.0355148,0.0152317,0.00436641,0.0176361,0.00398381,0.0057963,0.00267305,0.209067,0.040335,0.127983,0.0291822,0.226661,0.0514139,0.0291144,0.0115673,0.0159023,0.00486649,0.0260619,0.0111118
22,36340001,36350000,0.186205,0.0396015,0.0300472,0.00994987,0.0060117,0.00342819,0.00850661,0.00696135,0.198591,0.0337977,0.114068,0.0234991,0.186683,0.027906,0.00970438,0.00643244,0.00449188,0.00100754,0.0269617,0.0121046
22,36350001,36360000,0.140074,0.0230289,0.017623,0.00446298,0.0117243,0.00443749,0.0155023,0.00545429,0.170152,0.0211056,0.123169,0.0187681,0.192537,0.0341665,0.0437916,0.00945246,0.0192811,0.00582827,0.0180717,0.00707701
22,36360001,36370000,0.180938,0.0183404,0.0182587,0.00804135,0.0061459,0.00361727,0.0047643,0.00379649,0.234282,0.0402049,0.141816,0.0277393,0.222581,0.0361087,0.0302151,0.0118091,0.0153111,0.0041793,0.0656409,0.0115139
22,36370001,36380000,0.181338,0.0288162,0.0115356,0.00410482,0.0198751,0.00487508,0.0149991,0.00617203,0.213707,0.0379086,0.139817,0.0269649,0.253118,0.0462684,0.0374992,0.0117132,0.0129737,0.00353528,0.0298447,0.0114924
22,36380001,36390000,0.19808,0.0340659,0.0157833,0.00593172,0.0101901,0.00546235,0.0205083,0.00707448,0.213785,0.0300968,0.140178,0.0192748,0.212923,0.0318915,0.108266,0.0269976,0.00903175,0.00279261,0.0348888,0.0105445
22,36390001,36400000,0.199661,0.0247701,0.0141624,0.00415625,0.0196888,0.00585557,0.0286781,0.0073491,0.203239,0.0247127,0.146918,0.0181105,0.228281,0.0349491,0.0276529,0.00945446,0.00651483,0.00278966,0.0821466,0.0192654
22,36400001,36410000,0.22466,0.0256371,0.0397839,0.00988323,0.0234452,0.00619626,0.0202281,0.00863807,0.166438,0.0351039,0.115365,0.0231396,0.245276,0.0392834,0.0202721,0.0103721,0.0198424,0.0107564,0.0457765,0.0160558
22,36410001,36420000,0.17117,0.027633,0.0167916,0.00971106,0.0187418,0.00888479,0.0135403,0.008373,0.401517,0.0833408,0.290765,0.0641335,0.418314,0.0890198,0.0142904,0.00731468,0.0147981,0.00638539,0.021207,0.00933671
22,36420001,36430000,0.366348,0.0772108,0.0302742,0.0108329,0.0179047,0.00828931,0.022329,0.00849399,0.289871,0.0634626,0.210286,0.045935,0.291356,0.071201,0.0144061,0.00839191,0.0252879,0.0136193,0.0308297,0.0165197
22,36430001,36440000,0.284023,0.0579762,0.0293311,0.0154377,0.0173241,0.01435,0.0203103,0.0114573,0.45717,0.145243,0.354524,0.12696,0.45686,0.151002,0.0149728,0.00373086,0.0104395,0.00706405,0.0128506,0.0101781
22,36440001,36450000,0.42187,0.151854,0.0254734,0.0135486,0.0121723,0.0102164,0.0260892,0.00779411,0.270163,0.0819006,0.196294,0.0729314,0.258427,0.0818291,0.00194038,0.00386541,0.0157137,0.00710497,0.00884058,0.00537471
22,36450001,36460000,0.233919,0.079848,0.0218068,0.00777024,0.00555033,0.00555246,0.00550215,0.00322094,0.277375,0.0619845,0.191831,0.0481807,0.24373,0.0652384,0.0123334,0.00784829,-0.00215479,0.00250241,0.00225141,0.00619473
22,36460001,36470000,0.228375,0.0622979,0.0409408,0.0176744,0.0444768,0.0178446,0.0672076,0.0276033,0.224341,0.0682047,0.205107,0.0638428,0.194322,0.0638888,0.0336321,0.0231284,0.00473012,0.011439,0.0153665,0.0140492
22,36470001,36480000,0.346409,0.101823,0.0537998,0.0125058,0.0456325,0.0153651,0.0427418,0.0125092,0.161919,0.0538907,0.116834,0.035617,0.149701,0.0485966,0.0373601,0.022759,0.0320462,0.0117345,0.0313763,0.0181538
22,36480001,36490000,0.207057,0.0535451,0.0576223,0.0238815,0.0108153,0.0075714,0.0218525,0.0136722,0.203594,0.0519971,0.0912292,0.0271257,0.172222,0.0447681,0.0498552,0.0245181,0.0542344,0.0218189,0.0508601,0.0246502
22,36490001,36500000,0.100215,0.0304695,0.0530346,0.023936,0.00701766,0.00747506,0.0285947,0.0186297,0.278208,0.0872695,0.1143,0.0464324,0.235113,0.0775924,0.0813822,0.0293461,0.0328274,0.0164687,0.0318509,0.0170488
22,36500001,36510000,0.150699,0.0598113,0.0294694,0.0148598,0.0263564,0.012393,0.0147615,0.0110595,0.330157,0.110162,0.197856,0.0716926,0.300434,0.0990729,0.119188,0.0422161,0.00818446,0.00505594,0.0542159,0.0186999
22,36510001,36520000,0.314167,0.104985,0.0205358,0.0130671,0.0208452,0.0129089,0.039088,0.0251751,0.162936,0.049576,0.111785,0.0368957,0.217546,0.0734188,0.281446,0.113162,0.0168566,0.00641081,0.058684,0.0229273
22,36520001,36530000,0.199764,0.0655529,0.0101831,0.00625403,0.022627,0.0107408,0.0969982,0.0391851,0.155991,0.0576661,0.10199,0.0429557,0.187443,0.0575431,0.203108,0.0542818,0.0145382,0.0070949,0.193228,0.0733641
22,36530001,36540000,0.166613,0.0618963,0.00572335,0.00434321,0.0178258,0.0110565,0.246569,0.111554,0.140392,0.0662963,0.11312,0.0550273,0.361834,0.1265,0.153445,0.0305992,0.000185169,0.000779377,0.207767,0.0523446
22,36540001,36550000,0.15812,0.0768833,0.0046513,0.00545989,0.0150383,0.00895794,0.186671,0.0651252,0.154145,0.054839,0.140995,0.0586086,0.427191,0.110543,0.121935,0.0403524,-0.00291404,-0.00305079,0.134434,0.0343443
22,36550001,36560000,0.174086,0.0675205,0.0202761,0.0168191,0.0227721,0.0227295,0.15016,0.046227,0.0693226,0.057273,0.0608338,0.0469706,0.197866,0.111131,0.159977,0.0878018,0.00190234,0.00216218,0.0813772,0.0316627
22,36560001,36570000,0.123047,0.0965307,0.0442542,0.0214235,0.0253169,0.019262,0.0474081,0.0203286,0.0903595,0.0561399,0.0689319,0.0419573,0.177163,0.0824536,0.275678,0.124194,0.0144206,0.0116077,0.0830486,0.0423976
22,36570001,36580000,0.141014,0.0754104,0.0452014,0.0263886,0.00656406,0.0102643,0.0495827,0.028782,0.194947,0.101804,0.106051,0.0591125,0.0370443,0.0319927,0.259508,0.108561,0.00313934,0.00247652,0.224347,0.0911952
22,36580001,36590000,0.0794109,0.0479213,0.0227284,0.0140779,0.00544267,0.00524379,0.184525,0.0992219,0.165095,0.0724959,0.125971,0.0568324,0.133511,0.0501179,0.227208,0.0968473,-0.00366125,2.27373e-05,0.259269,0.0945385
22,36590001,36600000,0.119075,0.0587201,0.131462,0.0596487,0.134971,0.0519625,0.0837393,0.0244026,0.0815538,0.0372081,0.0784633,0.0344131,0.385656,0.136004,0.289195,0.101598,-0.00261749,9.50332e-05,0.206914,0.0892789
22,36600001,36610000,0.255111,0.0941943,0.0127096,0.00699423,0.00995267,0.00674074,0.158003,0.0755939,0.0839068,0.0497298,0.0821614,0.0496888,0.344352,0.132241,0.277146,0.0967223,0.000124694,0.00244901,0.254665,0.0858072
22,36610001,36620000,0.127875,0.0690524,0.0426212,0.0199443,0.0299252,0.0149409,0.164419,0.0606914,0.0531683,0.0269777,0.0405217,0.0220976,0.257169,0.0758784,0.0811593,0.0409544,0.0132237,0.00761601,0.24105,0.0793465
22,36620001,36630000,0.0723348,0.0307772,0.0551135,0.0234493,0.0294979,0.0123953,0.146842,0.0621283,0.06179,0.0319526,0.0524382,0.0284587,0.316975,0.0856966,0.0703259,0.0314874,0.0390588,0.0157922,0.0406566,0.0235363
22,36630001,36640000,0.105614,0.0429772,0.0670896,0.0286714,0.0112021,0.00793577,0.0132769,0.0131178,0.0919901,0.0405537,0.044112,0.0214352,0.0872392,0.0328598,0.115128,0.0503552,0.0201363,0.0104051,0.0273314,0.0174768
22,36640001,36650000,0.0576574,0.0232898,0.0699224,0.0277687,0.0203772,0.0123428,0.00827473,0.00916174,0.201893,0.0635413,0.187194,0.0542097,0.263831,0.0729588,0.219267,0.0569821,0.0240139,0.011229,0.0667253,0.0250258
22,36650001,36660000,0.275655,0.0663659,0.0719986,0.0277605,0.0282545,0.0114547,0.0253023,0.0158355,0.165282,0.0724168,0.123099,0.0497182,0.238102,0.0847897,0.126379,0.027035,0.0040096,0.00310011,0.192728,0.053053
22,36660001,36670000,0.1735,0.0566622,0.0859941,0.0282674,0.0741554,0.0258506,0.0445989,0.0152866,0.143307,0.0484886,0.14836,0.0512891,0.270436,0.0703707,0.0938747,0.0315721,0.0109349,0.00531006,0.173603,0.0345065
22,36670001,36680000,0.160637,0.0562373,0.0609812,0.0114235,0.107913,0.0219391,0.0218169,0.0100472,0.355683,0.0818338,0.311342,0.0746696,0.463149,0.113027,0.124201,0.0499935,0.00328853,0.0037793,0.129695,0.0342223
22,36680001,36690000,0.432207,0.100854,0.0569024,0.0179548,0.0887523,0.0223751,0.01372,0.00748667,0.358241,0.0883463,0.359355,0.0899324,0.395167,0.094099,0.177561,0.0624714,0.00222333,0.00141422,0.178956,0.0777024
22,36690001,36700000,0.379504,0.0809923,0.0581639,0.0261148,0.100852,0.0456677,0.0142394,0.0108612,0.27585,0.0887274,0.313994,0.110757,0.238236,0.0686812,0.247748,0.0460878,0.00140903,0.00234032,0.216968,0.0763583
22,36700001,36710000,0.21586,0.0702514,0.0724299,0.0249559,0.105399,0.0368967,0.0293733,0.0135936,0.224836,0.0814628,0.246735,0.0898506,0.190264,0.064443,0.280096,0.0507653,-0.00218506,0.00233776,0.245684,0.0486765
22,36710001,36720000,0.15156,0.0551258,0.0823419,0.0154109,0.0831106,0.0173919,0.0570566,0.016098,0.216795,0.0569457,0.196093,0.0531307,0.21639,0.062386,0.252562,0.0317457,-0.00283522,0.00149219,0.281815,0.0609809
22,36720001,36730000,0.16287,0.0507147,0.090892,0.0146441,0.0925042,0.0183317,0.072181,0.0206445,0.213128,0.043811,0.200985,0.0458884,0.182386,0.0404367,0.393632,0.105789,-0.00195878,0.00056204,0.258153,0.0354378
22,36730001,36740000,0.13809,0.033689,0.0765217,0.0112621,0.0843934,0.0139076,0.0691515,0.0151506,0.144236,0.064162,0.134956,0.0640098,0.264549,0.0872611,0.308658,0.0575693,0.000282448,0.00130515,0.351152,0.0843414
22,36740001,36750000,0.18156,0.0699023,0.19675,0.0575821,0.158181,0.0411285,0.071776,0.0256352,0.276438,0.0611503,0.231681,0.0506557,0.18454,0.029671,0.20794,0.0336139,0.00309868,0.00291969,0.266467,0.0573913
22,36750001,36760000,0.105089,0.0288914,0.163965,0.0330319,0.135778,0.032584,0.0419147,0.018317,0.204741,0.0501919,0.15543,0.0418908,0.119174,0.0346613,0.211108,0.0341124,0.004856,0.00458309,0.184738,0.0347343
22,36760001,36770000,0.0985333,0.03691,0.147919,0.0271461,0.132483,0.0286854,0.0384661,0.0174816,0.130864,0.0354512,0.0905775,0.0229299,0.123965,0.0365556,0.157328,0.0374536,0.00230964,0.00356841,0.192495,0.0292167
22,36770001,36780000,0.125551,0.0403288,0.123742,0.0216829,0.111786,0.0204241,0.0641277,0.0254124,0.166214,0.0384652,0.132239,0.0286112,0.131153,0.0332067,0.224283,0.0649741,-0.00120824,-0.000531351,0.156366,0.03794
22,36780001,36790000,0.119838,0.0360706,0.106322,0.0258843,0.0966831,0.0203612,0.0698712,0.0464925,0.20913,0.0362467,0.196003,0.034253,0.114824,0.0361115,0.17418,0.0351437,-0.00268072,-0.000154645,0.246105,0.0532937
22,36790001,36800000,0.10971,0.0266914,0.120701,0.0320319,0.140698,0.0267985,0.0547026,0.0352348,0.152787,0.0375176,0.167436,0.034193,0.0743901,0.0307497,0.35046,0.121808,-0.00314841,-0.000776855,0.189309,0.0349929
22,36800001,36810000,0.047725,0.0196282,0.108412,0.0206704,0.115936,0.0161533,0.0465787,0.0287043,0.172738,0.0359459,0.178918,0.0330049,0.0858042,0.0319939,0.3048,0.112069,0.00097217,0.00194634,0.403749,0.129227
22,36810001,36820000,0.0704649,0.0208686,0.177204,0.0625894,0.224779,0.0721433,0.05904,0.0275989,0.209128,0.0780876,0.22406,0.0797637,0.378333,0.122475,0.274938,0.0644948,0.00163501,0.00254955,0.351629,0.101752
22,36820001,36830000,0.267602,0.1026,0.184488,0.0683575,0.229294,0.0668094,0.0316934,0.0168954,0.151118,0.055433,0.137622,0.0430204,0.386936,0.131134,0.160612,0.0390692,0.00352005,0.00247595,0.323406,0.0672277
22,36830001,36840000,0.309881,0.105309,0.128013,0.0357695,0.173187,0.0419319,0.0752698,0.023101,0.225875,0.0823983,0.208536,0.0712089,0.364807,0.125574,0.116741,0.0440969,0.00214831,0.00124551,0.212322,0.0478351
22,36840001,36850000,0.309991,0.119052,0.0979506,0.0373243,0.139356,0.0435887,0.0804465,0.0442459,0.199493,0.075546,0.196558,0.0738899,0.313852,0.126849,0.25112,0.0646199,-0.00224196,0.000551845,0.127278,0.03996
22,36850001,36860000,0.340234,0.141106,0.0210347,0.0136442,0.0232032,0.0116466,0.111909,0.0561094,0.13911,0.0601332,0.132594,0.0540961,0.275855,0.10852,0.117875,0.02084,0.00246359,0.00193532,0.313459,0.0762855
22,36860001,36870000,0.122327,0.054741,0.0899387,0.0235396,0.129367,0.0303586,0.0872665,0.033662,0.078544,0.0216796,0.0944687,0.02236,0.236239,0.0516594,0.245764,0.070249,1.1969e-05,0.000616209,0.14835,0.0243481
22,36870001,36880000,0.117491,0.0274932,0.0476422,0.0125857,0.0644834,0.0144652,0.0476278,0.0185631,0.146005,0.0456605,0.153511,0.0469694,0.193326,0.0606196,0.25202,0.0534383,-0.000484947,0.00105998,0.287175,0.0722087
22,36880001,36890000,0.167575,0.0576237,0.110494,0.0386421,0.14054,0.040095,0.0554068,0.0226887,0.213915,0.0773709,0.239337,0.0817921,0.189223,0.0599776,0.0637029,0.0284923,0.00289785,0.0030718,0.305583,0.0566917
22,36890001,36900000,0.135054,0.0550136,0.0999123,0.0231012,0.137996,0.0271709,0.0704555,0.0260456,0.123465,0.0377096,0.134964,0.037364,0.24966,0.065063,0.14403,0.0711286,-0.00100695,0.00184556,0.0526396,0.023392
22,36900001,36910000,0.160411,0.0484218,-0.000942442,0.000939291,-0.00208777,0.00159741,0.0499336,0.0295623,0.136621,0.0508435,0.125813,0.0476647,0.210385,0.0821739,0.0719377,0.0307586,0.0220953,0.0115049,0.214394,0.100263
22,36910001,36920000,0.138025,0.0516665,0.0109534,0.00552153,0.0490588,0.0244099,0.088515,0.0586822,0.25834,0.107898,0.158931,0.0754469,0.453098,0.189227,0.00747824,0.00628934,0.012249,0.00652489,0.103986,0.0430231
22,36920001,36930000,0.289735,0.122125,0.00867813,0.0067101,0.0136873,0.0120415,0.0500764,0.0297117,0.242261,0.0937246,0.176623,0.0729668,0.322991,0.117432,0.0938929,0.0285737,0.0527815,0.0144673,0.0626459,0.0185181
22,36930001,36940000,0.235658,0.093846,0.00516747,0.00446578,0.0209467,0.00817867,0.0119831,0.00807685,0.312298,0.101761,0.169037,0.0593359,0.341293,0.115311,0.130671,0.0347312,0.00758913,0.00361638,0.0922592,0.0251504
22,36940001,36950000,0.266995,0.0907813,0.00771391,0.00371445,0.0145395,0.00646532,0.0520068,0.0197099,0.108497,0.0349648,0.0763557,0.0270018,0.244901,0.0530385,0.0606175,0.0224433,0.00335851,0.00307497,0.0986003,0.0242228
22,36950001,36960000,0.133432,0.039066,0.0244086,0.00854351,0.0134304,0.00692106,0.0578559,0.0205613,0.104097,0.0377151,0.100551,0.0299036,0.311245,0.0683027,0.0496709,0.024785,0.00508594,0.00275529,0.0481704,0.018524
22,36960001,36970000,0.172891,0.0521998,0.0037943,0.00237799,0.00269805,0.00380002,0.0349481,0.017777,0.0494667,0.0229558,0.0315865,0.0174505,0.0833423,0.0293947,0.0656185,0.0175216,0.00651691,0.00560938,0.0236578,0.0147542
22,36970001,36980000,0.0477852,0.0234685,0.013292,0.008211,0.00717967,0.00825404,0.0277126,0.0191857,0.0733595,0.0456989,0.0523423,0.0347558,0.0977084,0.056258,0.072056,0.0296886,0.0113694,0.00552484,0.0218557,0.00903741
22,36980001,36990000,0.0864518,0.048133,0.0214586,0.00692993,0.00850739,0.00396785,0.0266645,0.00852703,0.0994829,0.0238081,0.0958325,0.02412,0.142169,0.0325116,0.0417198,0.0286762,0.0049776,0.00449356,0.0633234,0.0275263
22,36990001,37000000,0.14888,0.0328418,0.00824897,0.00436294,0.0100349,0.00787534,0.0735105,0.0335255,0.145542,0.043579,0.106781,0.0332953,0.241725,0.0542833,0.028433,0.0171815,0.0104051,0.00705288,0.046218,0.0300838
22,37000001,37010000,0.163914,0.0521988,0.0119872,0.00828511,0.00564068,0.00784338,0.0197494,0.0153997,0.219955,0.0776968,0.145667,0.0587948,0.217594,0.0953637,0.059109,0.0133407,0.0118315,0.00717442,0.0341581,0.0200158
22,37010001,37020000,0.173254,0.0730972,0.011977,0.00639932,0.00412289,0.00743449,0.0222777,0.0133671,0.212353,0.0575097,0.129107,0.0364946,0.226026,0.0713789,0.0559434,0.0180107,0.00378195,0.00456782,0.0757701,0.0174646
22,37020001,37030000,0.157381,0.049713,0.011977,0.00522091,0.0244346,0.0108632,0.0286661,0.00988181,0.257028,0.0644252,0.207528,0.0574962,0.320068,0.0759686,0.0723881,0.0152814,0.026397,0.0111664,0.0878288,0.0360743
22,37030001,37040000,0.274804,0.0722168,0.0112287,0.00887513,0.0614759,0.0283727,0.0383271,0.00889186,0.358368,0.0910944,0.245944,0.0762608,0.415693,0.118671,0.0814745,0.0358609,0.0217867,0.017453,0.0726606,0.0332404
22,37040001,37050000,0.401554,0.109773,-0.000926995,0.00247986,0.0317799,0.0241118,0.0640552,0.0155241,0.369881,0.138194,0.266157,0.101789,0.411654,0.15468,0.0880144,0.0282536,-0.00134204,0.00106072,0.087186,0.0339272
22,37050001,37060000,0.384918,0.138866,-0.00219067,0.00121033,0.0030698,0.00491193,0.0680892,0.0323988,0.0694263,0.0305162,0.049975,0.022532,0.180999,0.0588687,0.0205959,0.0141681,0.000247874,0.00195796,0.0906687,0.0231013
