CHROM,BIN_START,TSI_TajimaD,PUR_TajimaD,GIH_TajimaD,GWD_TajimaD,JPT_TajimaD
22,33730000,-1.32082,-1.13849,-1.18085,1.14942,-1.01118
22,33740000,-0.530419,-0.165684,-0.127669,-0.572817,0.441096
22,33750000,-0.974032,-1.16091,0.24488600000000002,-0.816398,-0.9486319999999999
22,33760000,-1.536,-1.31135,-0.982743,-1.5278100000000001,-1.77918
22,33770000,-0.964383,-0.765225,0.178891,-0.442799,-1.47549
22,33780000,-0.496954,-0.443824,0.159594,-0.9839559999999999,-0.350844
22,33790000,-0.746839,-1.31469,0.433276,-0.729887,-0.535004
22,33800000,-1.2301799999999998,-0.887007,-0.06315069999999999,-1.29449,-0.38243
22,33810000,-1.06554,-0.815585,-0.359984,-1.31028,-0.746337
22,33820000,-0.27765500000000004,-0.137863,0.0578547,-0.390727,-0.102405
22,33830000,-0.504801,-0.112725,0.196692,-0.98261,-0.106895
22,33840000,0.15190599999999999,0.09094110000000001,0.325556,0.573958,-0.332543
22,33850000,-0.9329770000000001,-1.8226799999999999,-0.770021,-1.42303,-0.421498
22,33860000,-1.05531,-1.63045,0.154273,-1.17708,0.5077149999999999
22,33870000,-2.00086,-2.1675299999999997,-1.38045,-1.46775,-0.464088
22,33880000,-2.23339,-2.28155,-1.42523,-1.51294,-1.01615
22,33890000,-0.176861,-0.0264336,0.264502,-0.0887856,1.02203
22,33900000,-1.5588799999999998,-1.65022,-0.9670860000000001,-1.9843,-0.640516
22,33910000,-1.6765700000000001,-1.8318900000000002,-1.12247,-1.7711700000000001,-0.887375
22,33920000,-0.503464,-1.1937,-0.445226,-0.8918020000000001,0.912819
22,33930000,0.828785,0.44622799999999996,0.860791,-0.21010399999999999,1.63753
22,33940000,0.6859310000000001,0.266232,0.714191,-0.389633,1.27985
22,33950000,-0.204237,-0.264178,-0.332009,-0.454045,0.454928
22,33960000,0.30997399999999997,0.0793194,0.24841999999999997,-0.24030700000000002,0.363189
22,33970000,1.48892,-0.050417500000000004,0.747528,-0.599258,1.7450400000000001
22,33980000,0.45497299999999996,0.00333538,0.5157510000000001,-0.42362299999999997,1.49989
22,33990000,-0.573281,-1.18092,-1.02471,-0.287171,-0.904761
22,34000000,-0.23712800000000003,-1.07731,-0.322728,-1.63988,-0.6768460000000001
22,34010000,0.46933400000000003,-0.54392,0.22032399999999996,-1.03518,-0.366979
22,34020000,-0.6236550000000001,-0.814481,-0.188125,-0.769038,0.382918
22,34030000,-1.0812899999999999,-1.3643399999999999,-0.558825,-0.7101729999999999,0.0006744310000000001
22,34040000,-1.14273,-1.47051,-0.562678,-0.8224,-0.410446
22,34050000,-0.392859,-0.969742,0.735425,-0.410416,0.988476
22,34060000,0.48418500000000003,-0.783792,0.606866,-0.546053,0.934168
22,34070000,0.655742,-0.0496751,0.197759,-0.329721,1.1697799999999998
22,34080000,-0.519777,-0.248373,-0.49898100000000006,-0.627286,0.140125
22,34090000,-0.27915,-0.7337279999999999,-0.372348,-0.749868,0.0740752
22,34100000,-0.21879899999999997,-0.877016,-0.831051,-0.174485,-0.130678
22,34110000,-1.01498,-1.0296399999999999,-0.70495,-0.612495,-0.311081
22,34120000,-0.9265979999999999,-1.54566,-1.28453,-1.09891,-0.25296799999999997
22,34130000,-0.694071,-0.741639,0.088301,-0.5059600000000001,0.25171
22,34140000,-1.15676,-1.02845,-0.726422,-0.313725,-0.289168
22,34150000,0.21366,0.00859013,0.122026,-0.489087,0.557859
22,34160000,-0.138744,-0.219723,0.9044,-0.9344629999999999,0.712549
22,34170000,0.552201,0.117558,1.18236,-0.555821,0.47259700000000004
22,34180000,-0.397014,-1.22205,-0.9040729999999999,-1.8697700000000002,-0.23859299999999997
22,34190000,-0.0635696,-0.6855319999999999,-0.16001300000000002,-1.3707200000000002,-0.219331
22,34200000,1.60333,0.773197,1.9558799999999998,0.115276,1.501
22,34210000,0.0278286,0.218176,0.12930899999999998,-0.679972,0.338213
22,34220000,0.552407,-0.16913399999999998,0.09881210000000001,-0.00347433,0.560187
22,34230000,-0.09271489999999999,-0.818649,0.26260700000000003,-0.7875850000000001,1.30126
22,34240000,0.720052,0.223196,0.901149,-0.371461,0.313424
22,34250000,0.08798500000000001,-0.347592,0.320875,-0.761202,1.4472399999999999
22,34260000,0.8545809999999999,0.6790729999999999,1.96642,-0.27386900000000003,0.699747
22,34270000,-0.533117,-0.996402,-0.7263310000000001,-0.6852689999999999,0.821659
22,34280000,0.545341,-0.45030200000000004,0.45591400000000004,-0.49044,-1.27932
22,34290000,-0.308137,-0.631989,0.124464,-0.866928,-0.362913
22,34300000,-0.8998860000000001,-0.902314,-1.1971399999999999,-1.05651,-0.34629099999999996
22,34310000,-1.10903,-0.977564,-0.857424,-0.9358219999999999,-0.08500930000000001
22,34320000,-0.379785,-1.3062200000000002,0.07687310000000001,-0.676451,0.00832704
22,34330000,-0.0823701,-0.83555,0.695299,-0.375749,-0.6303880000000001
22,34340000,-0.22953099999999999,-1.1566,-0.36143600000000004,-1.32926,-0.09831799999999999
22,34350000,-0.7889229999999999,-1.42897,-0.9211440000000001,-1.0233700000000001,-0.834683
22,34360000,-1.45154,-1.41923,-1.72784,-0.7331489999999999,-1.89116
22,34370000,-1.44595,-1.7530400000000002,-1.46961,-1.1008,-1.38646
22,34380000,-1.8395400000000002,-1.86155,-1.9993,-1.21154,-2.2532400000000004
22,34390000,-0.317693,-1.18713,-0.72716,-1.03417,-1.1656799999999998
22,34400000,-0.151886,-0.846691,0.310431,-1.0989,-0.00542776
22,34410000,-0.6150479999999999,-0.8192379999999999,-0.5218659999999999,-1.61283,-0.9600770000000001
22,34420000,-1.25124,-1.53921,-1.07216,-1.01709,-1.3867399999999999
22,34430000,-1.04156,-1.28013,-0.611434,-1.33049,-0.20842
22,34440000,0.163448,-0.8369409999999999,-0.42087700000000006,-0.45354300000000003,1.00763
22,34450000,-1.7696599999999998,-2.2612900000000002,-2.19705,-0.780788,-2.00147
22,34460000,-0.00390993,-0.45221400000000006,-0.251195,-0.280142,0.990456
22,34470000,0.12029200000000001,0.12582100000000002,0.408508,-0.7378979999999999,1.21058
22,34480000,-0.150729,-0.762628,0.151063,-1.16774,0.155252
22,34490000,-0.0728795,-0.620305,-0.264753,-1.19176,1.17621
22,34500000,-1.32412,-1.56297,-0.974231,-1.04262,-0.9572299999999999
22,34510000,-0.293815,-1.09522,-0.39615300000000003,-1.14388,-0.539446
22,34520000,-1.05281,-1.86293,-1.7542200000000001,-1.17516,-0.0345448
22,34530000,-0.447726,-0.8741209999999999,-0.490501,-0.99546,-0.028856599999999996
22,34540000,0.615833,0.31972,1.19395,0.537938,1.59665
22,34550000,0.0799575,0.44598699999999997,0.790238,0.711326,1.55726
22,34560000,0.41508500000000004,0.12290799999999999,1.91881,0.231936,2.79699
22,34570000,0.9604290000000001,-0.181168,2.3708299999999998,0.45272799999999996,3.0615799999999997
22,34580000,1.03206,0.407839,1.44041,0.560391,1.69094
22,34590000,2.4381,1.0535,0.40997700000000004,0.7070029999999999,1.32784
22,34600000,1.40889,0.9696610000000001,0.9766610000000001,0.355394,1.75773
22,34610000,1.24496,0.119898,0.626155,0.140434,0.493094
22,34620000,0.742158,-0.636045,0.152897,0.145241,1.24584
22,34630000,0.519946,-0.696691,0.06912489999999999,-0.261428,0.57563
22,34640000,-0.391891,-0.485703,0.230025,-0.675207,0.590487
22,34650000,-0.720654,-1.21589,-0.08738560000000001,-1.46957,-1.04332
22,34660000,-0.890539,-1.27299,-0.44172700000000004,-1.02064,-1.12561
22,34670000,-0.9283129999999999,-1.207,0.0188975,-0.637363,-0.642296
22,34680000,-0.42864399999999997,-0.42626000000000003,0.273498,-0.617577,-0.0911966
22,34690000,-0.156049,-0.669219,0.26245999999999997,-0.870073,-0.45735699999999996
22,34700000,-0.494987,-1.09375,0.787482,-0.752733,-0.42245200000000005
22,34710000,-0.46547,-0.926875,-0.23678400000000002,-0.688932,-0.397685
22,34720000,0.264949,-0.269855,0.884983,0.472991,0.375413
22,34730000,1.28388,0.536259,1.8894400000000002,-0.117347,0.39303699999999997
22,34740000,0.571025,-0.141788,1.45141,-0.37548000000000004,0.47466400000000003
22,34750000,1.00978,0.791663,1.34456,-0.09818099999999999,0.572619
22,34760000,1.6443299999999998,0.9779459999999999,1.6705900000000002,0.90766,0.129381
22,34770000,2.44244,2.21909,3.1109400000000003,1.49159,0.784431
22,34780000,2.37356,1.12782,3.10154,0.295441,0.884943
22,34790000,3.06966,1.73783,2.98522,1.17311,0.9079969999999999
22,34800000,0.19604000000000002,-1.18913,-0.490609,-0.460741,0.08477589999999999
22,34810000,0.681084,-0.43821899999999997,0.245879,-0.199424,1.1107200000000002
22,34820000,-0.51856,-0.8376540000000001,0.42182299999999995,-0.8456610000000001,0.825227
22,34830000,-1.65819,-1.11795,-0.7813979999999999,-0.846751,-0.40099
22,34840000,-1.4941,-0.893416,-1.09917,-0.542884,-0.0422309
22,34850000,-1.17729,-1.36107,0.23435599999999998,-1.2002899999999999,-0.12683599999999998
22,34860000,0.8390120000000001,-0.283091,-0.0840035,0.14843699999999999,0.880094
22,34870000,0.243488,-0.588793,-1.2681799999999999,-0.023378299999999998,0.267187
22,34880000,0.280073,-0.868058,-1.71522,0.206571,-0.170427
22,34890000,0.382015,-1.08322,-1.45563,-0.172203,-0.07739750000000001
22,34900000,0.7652869999999999,-1.13309,-0.850577,-0.6201800000000001,0.6355930000000001
22,34910000,0.10621900000000001,-1.31639,-1.37439,-0.54267,-0.725376
22,34920000,0.0389966,-0.869481,-1.2748700000000002,-0.660301,-0.0904518
22,34930000,0.324046,-1.48981,-1.5277399999999999,-0.3085,-0.13609100000000002
22,34940000,1.05131,-0.9499559999999999,-1.1318,-0.819363,-0.181585
22,34950000,0.0917395,-1.358,-1.5881399999999999,-0.0797865,-0.629351
22,34960000,0.579642,-0.9060090000000001,-1.34742,0.49131,-0.450585
22,34970000,0.145849,-1.135,-1.24666,-0.0497407,-0.704217
22,34980000,-0.701088,-1.2243700000000002,-0.871675,-0.532149,-0.576328
22,34990000,-1.10103,-1.4683899999999999,-1.3333899999999999,-0.706501,-0.578769
22,35000000,-1.04325,-1.14394,-1.2901799999999999,-1.16241,-0.401806
22,35010000,-0.8395940000000001,-1.06657,-0.91509,-0.703971,-0.423752
22,35020000,-0.201175,-0.703544,-0.636375,-0.609765,0.126746
22,35030000,-0.514528,-0.66661,-0.7931229999999999,-0.42172299999999996,0.8760209999999999
22,35040000,-0.514677,-0.313419,-0.638146,-0.350215,0.285691
22,35050000,1.46403,0.42184499999999997,1.67586,0.21222800000000003,1.2327700000000001
22,35060000,0.154024,0.23962199999999997,1.0660399999999999,0.00872896,0.542984
22,35070000,0.9986959999999999,0.507111,1.26099,0.47331599999999996,1.56615
22,35080000,0.541097,0.100799,0.0965152,-0.00895169,0.47925
22,35090000,-0.513968,-0.709635,-0.62337,-0.593657,-0.00917033
22,35100000,-1.19912,-1.25989,-1.2133,-1.15559,-0.41979099999999997
22,35110000,-1.13305,-1.29083,-1.2676100000000001,-1.26421,-0.302036
22,35120000,-0.9321299999999999,-0.864999,-1.0725,-0.975484,-0.572587
22,35130000,-0.658057,-0.7868189999999999,-1.23385,-0.985276,-0.720467
22,35140000,-0.6131489999999999,-1.28704,-0.626429,-1.26447,-0.091144
22,35150000,-0.692946,-1.15375,-0.352865,-1.32558,0.06900369999999999
22,35160000,-0.983614,-1.54109,-0.273568,-1.81565,0.07952689999999998
22,35170000,-0.6153770000000001,-1.3648799999999999,-0.0780969,-1.29364,0.628625
22,35180000,-0.531745,-1.08102,0.0057996,-1.50813,0.400561
22,35190000,0.00486294,-0.5610350000000001,0.00948136,-1.39262,1.21905
22,35200000,1.67097,1.0411,1.39666,0.416601,1.85355
22,35210000,1.53142,1.04589,1.62852,-0.252282,2.11504
22,35220000,2.03455,1.2733299999999999,1.50369,0.347614,2.6071
22,35230000,1.04656,0.188352,1.31689,0.13981300000000002,1.3381299999999998
22,35240000,1.19502,0.432253,1.2678399999999999,0.366222,1.61479
22,35250000,0.509416,0.430759,0.8504709999999999,-0.363521,0.733985
22,35260000,-0.225696,-0.288041,0.657192,-0.042614599999999996,-0.151726
22,35270000,-0.7205229999999999,-0.617957,0.20083399999999998,-0.504991,-0.48703599999999997
22,35280000,0.9509139999999999,0.21230900000000003,0.931826,-0.391202,0.9870620000000001
22,35290000,1.6099700000000001,-0.521501,1.1391200000000001,-0.162295,0.20820500000000003
22,35300000,-0.543509,-0.631058,-0.288084,-0.484717,-1.0081799999999999
22,35310000,-0.922359,-1.34561,-0.867159,-1.1937200000000001,-0.8928360000000001
22,35320000,-1.1207,-1.66803,-1.33069,-1.7561200000000001,-1.4242299999999999
22,35330000,2.1329,1.41369,1.70927,-0.487518,2.5918099999999997
22,35340000,1.3112700000000002,0.5978939999999999,0.7953020000000001,-0.0445666,1.54635
22,35350000,-1.53615,-1.2360200000000001,-1.54109,0.386747,0.00211735
22,35360000,-1.0420399999999999,-1.13878,-1.0115100000000001,-0.813597,-0.19663599999999998
22,35370000,-1.16987,-1.51112,-1.3778299999999999,-1.3353,-0.646124
22,35380000,-0.00544138,-0.39800599999999997,0.320521,-0.786591,0.9728559999999999
22,35390000,-0.540331,-0.714366,0.38002600000000003,-0.8093130000000001,0.7242970000000001
22,35400000,-1.24666,-1.3886100000000001,-0.872973,0.437305,-0.535587
22,35410000,-0.8976290000000001,-1.15784,-0.635452,0.227863,0.5713090000000001
22,35420000,-0.581916,-0.7461800000000001,-0.148591,-0.932624,0.726388
22,35430000,0.306006,0.025260499999999998,0.699971,0.027175599999999998,0.481893
22,35440000,0.160162,-0.338945,1.26857,-0.292327,-0.026354000000000002
22,35450000,2.69788,2.15436,2.57577,1.42664,1.69682
22,35460000,2.45668,1.9867400000000002,2.52942,1.77646,2.7067200000000002
22,35470000,2.86119,1.79467,1.19607,1.4799799999999999,1.24215
22,35480000,-0.170204,-1.19694,-0.788808,-0.8310489999999999,-0.194356
22,35490000,0.314038,-0.708162,0.020220099999999998,0.00253774,-0.6837489999999999
22,35500000,0.35369,-0.532434,-0.11446400000000001,-0.542387,-0.7643310000000001
22,35510000,1.0948,-0.329371,1.6709900000000002,1.3220100000000001,-0.7734270000000001
22,35520000,0.27937399999999996,-0.09317130000000001,0.0973568,0.27424,-0.752843
22,35530000,-0.635212,-1.49876,-0.398027,1.0424200000000001,-0.0713665
22,35540000,1.84338,0.670293,2.99605,0.802914,2.68969
22,35550000,-0.823368,-0.16178800000000002,-0.24762800000000001,1.58999,1.13568
22,35560000,-0.77279,-0.101954,-0.434946,1.26195,0.502272
22,35570000,-0.03824930000000001,-0.6970310000000001,0.235452,0.273067,1.3053700000000001
22,35580000,-0.316184,-0.170427,0.436274,-0.343602,2.21702
22,35590000,0.154395,-0.425046,0.740202,-0.996611,2.69581
22,35600000,-0.779112,-1.04742,-0.0496905,-1.05779,0.585482
22,35610000,-1.0620399999999999,-1.24302,-0.9429860000000001,-0.598399,0.442353
22,35620000,-0.40858,-1.3923,-0.08598610000000001,-0.790129,1.09641
22,35630000,0.39560100000000004,-0.620544,0.6410779999999999,-0.6721699999999999,1.77445
22,35640000,-0.0385239,-1.09165,0.0656466,-1.35189,0.761671
22,35650000,-0.120477,-0.922908,-0.09221710000000001,-1.52548,0.9194110000000001
22,35660000,0.44334399999999996,-0.630644,-0.213058,-1.68859,1.9352099999999999
22,35670000,0.710281,0.30530300000000005,1.40455,-1.31206,1.6275
22,35680000,1.55411,0.865185,1.7577200000000002,-0.903732,1.6252
22,35690000,1.31473,0.482059,1.2492299999999998,-1.13342,1.7690400000000002
22,35700000,1.05786,0.039638599999999996,0.216125,-1.01542,2.2277400000000003
22,35710000,-0.891901,-1.46384,-1.03156,-1.64271,-0.468923
22,35720000,-1.32631,-1.56189,-1.85287,-0.9626309999999999,-0.412121
22,35730000,0.04095119999999999,-0.731902,-0.666267,-1.4979799999999999,0.9948600000000001
22,35740000,0.735325,-0.0650013,-0.044743599999999994,-0.951255,0.710743
22,35750000,0.493007,-0.5841270000000001,-0.36946799999999996,-1.13204,0.8301719999999999
22,35760000,0.52855,0.431228,0.133272,-1.2244899999999999,1.01233
22,35770000,0.00223508,-0.77047,-0.6817310000000001,-0.833384,-0.119922
22,35780000,0.307699,-0.163391,-0.00935441,-0.365528,0.503221
22,35790000,-0.423947,-1.08644,-0.46745299999999995,-0.625379,0.222121
22,35800000,-0.380712,-0.704901,-0.527417,-0.974086,-0.11292100000000001
22,35810000,-0.0103259,-0.9439110000000001,-1.0398399999999999,-0.938683,0.24759299999999998
22,35820000,-0.994447,-0.776046,-0.43813900000000006,-0.64345,-0.185081
22,35830000,0.0437266,-0.291921,0.9535379999999999,-0.9063629999999999,1.1955799999999999
22,35840000,0.512694,0.74643,1.73135,0.42766400000000004,2.9828900000000003
22,35850000,-1.27891,-1.03709,-0.632193,-0.663929,0.05315890000000001
22,35860000,-0.698279,-0.8828959999999999,-1.2090100000000001,-0.9529350000000001,-1.386
22,35870000,0.472629,-0.487066,-0.717783,-0.8762790000000001,-1.90146
22,35880000,0.757365,0.22453,-0.385219,-0.37946799999999997,-1.7944
22,35890000,0.0207095,-0.868617,-0.839533,0.571673,0.379897
22,35900000,0.224985,-0.39768400000000004,-0.00541028,-0.669764,0.7517229999999999
22,35910000,0.47315,-0.79364,-0.370628,-0.0827973,0.467203
22,35920000,1.78945,1.21512,1.7375099999999999,-0.357364,0.534302
22,35930000,0.113397,-0.38814,1.2401200000000001,0.06661399999999999,-0.00487669
22,35940000,0.559759,-0.799024,0.6499050000000001,-0.20737199999999997,-0.124123
22,35950000,0.5947,-0.6670119999999999,0.5374329999999999,-0.459696,0.505618
22,35960000,-1.15895,-1.1879,-0.320415,-0.796794,1.05637
22,35970000,0.36439499999999997,-0.679913,-0.0704331,-1.10212,0.25212399999999996
22,35980000,0.019875999999999998,-0.9096270000000001,0.5454600000000001,-0.354783,0.550868
22,35990000,0.0615337,-0.5508350000000001,0.37892800000000004,-0.186498,0.8405739999999999
22,36000000,0.755125,0.36735999999999996,0.355565,-0.09481139999999999,-0.39155
22,36010000,-0.051237599999999994,-0.537464,-0.113949,-1.1066200000000002,-0.839707
22,36020000,-0.6010300000000001,-0.8580260000000001,-0.10509500000000001,-0.961368,-0.8851209999999999
22,36030000,0.263425,-0.637875,0.616621,0.339231,0.384234
22,36040000,-1.2679,-1.32356,-0.526602,0.201504,-0.993288
22,36050000,-1.80203,-1.92471,-1.49785,-0.11733099999999999,-0.9755
22,36060000,-0.842303,-1.56504,-1.9754200000000002,-0.271946,0.050728300000000004
22,36070000,-0.372126,-1.1536899999999999,-1.19521,-0.221888,-0.529779
22,36080000,2.35201,0.726055,2.27849,0.954932,0.349486
22,36090000,2.20097,1.30148,1.2813299999999999,0.534295,3.1659599999999997
22,36100000,-0.111347,-0.7030890000000001,0.102175,-0.913874,2.24431
22,36110000,2.24444,1.12404,0.40286500000000003,0.40219299999999997,1.56722
22,36120000,1.04548,0.167284,0.768203,-0.175515,1.1235600000000001
22,36130000,0.396801,-0.00819553,0.251506,0.123029,-0.301793
22,36140000,-2.01842,-1.92255,-1.78663,-1.62863,-1.9970400000000001
22,36150000,-2.39843,-2.23502,-2.26945,-1.9937799999999999,-1.92298
22,36160000,-2.17964,-2.22528,-2.34658,-1.37933,-1.9418799999999998
22,36170000,-1.7268599999999998,-1.56388,-2.296,-1.7073200000000002,-1.67494
22,36180000,-2.1917400000000002,-2.07801,-2.22436,-1.21614,-1.9617
22,36190000,-1.89116,-2.00225,-2.0053799999999997,-1.64524,-1.35679
22,36200000,-1.9425299999999999,-1.9660900000000001,-2.22266,-1.39584,-1.85285
22,36210000,-2.1284099999999997,-2.1108,-2.46793,-1.07598,-1.9695200000000002
22,36220000,-1.9658400000000003,-1.79282,-2.05667,-0.475404,-1.7413
22,36230000,-1.80485,-2.08812,-2.21223,-2.15935,-1.5927200000000001
22,36240000,-2.00393,-2.2057599999999997,-1.86725,-1.77594,-1.64011
22,36250000,-1.92615,-1.7611599999999998,-2.29251,-0.877964,-1.8420400000000001
22,36260000,-2.2374099999999997,-2.06344,-1.87788,-1.6565299999999998,-1.86025
22,36270000,-2.0392799999999998,-1.67124,-1.8568,-1.2322899999999999,-2.05938
22,36280000,-1.32467,-1.4963799999999998,-2.11937,-1.8436400000000002,-1.111
22,36290000,-1.9956,-1.624,-1.66262,-0.8232940000000001,-1.45133
22,36300000,-1.7517200000000002,-1.3908,-1.45366,-0.6699689999999999,-1.51165
22,36310000,-1.92808,-1.8915,-2.00326,-1.0713,-1.39662
22,36320000,-1.74265,-1.758,-1.57637,-1.13952,-1.2189
22,36330000,-1.9732900000000002,-1.72826,-1.79499,-1.13106,-1.4258
22,36340000,-2.07484,-1.89553,-1.64625,-0.9647979999999999,-1.28829
22,36350000,-1.806,-1.50296,-1.72,-1.31597,-1.53786
22,36360000,-2.34002,-2.16037,-2.44665,-1.35053,-1.61998
22,36370000,-1.9482400000000002,-1.7790099999999998,-1.89368,-1.15114,-1.84445
22,36380000,-1.98617,-2.00785,-1.94925,-1.2514399999999999,-1.5348700000000002
22,36390000,-2.05363,-2.0371,-2.27432,-1.44832,-1.95422
22,36400000,-2.28166,-2.24817,-2.4042,-1.6405599999999998,-1.7559799999999999
22,36410000,-1.20118,-1.60495,-2.00731,-1.4240700000000002,-1.7057799999999999
22,36420000,-1.36579,-1.18365,-1.04264,-0.994339,-1.0230299999999999
22,36430000,-1.91488,-2.02255,-2.3325299999999998,-0.5092840000000001,-1.7511
22,36440000,-1.94648,-1.4058899999999999,-1.18486,0.568156,-1.7769700000000002
22,36450000,-1.3960700000000001,-1.09314,-0.958492,0.07245460000000001,-1.21593
22,36460000,-2.0691,-1.9214,-1.54643,-0.603101,-1.19605
22,36470000,0.097412,-0.534334,-1.0148700000000002,-0.13403900000000002,0.853776
22,36480000,-0.787559,-1.3757,-1.9415,-0.66792,-1.29885
22,36490000,0.106302,-0.650913,-0.0488279,-1.4098700000000002,0.303552
22,36500000,0.9684219999999999,0.316607,1.41749,-1.38619,1.43685
22,36510000,0.731029,0.549304,1.0204,-0.504542,0.680899
22,36520000,-0.333095,-0.8548610000000001,1.04968,-0.9336770000000001,0.668667
22,36530000,-0.385644,-1.0364,0.0328853,-1.21649,-0.140175
22,36540000,0.7044020000000001,0.521641,1.06171,0.136882,0.8979280000000001
22,36550000,-0.397421,-0.5062260000000001,0.33639,-0.381448,-1.3563399999999999
22,36560000,-1.78348,-1.66045,0.132364,0.594425,-0.767332
22,36570000,-0.613587,-0.96241,-0.142479,-0.00651226,-0.735165
22,36580000,2.5171900000000003,1.3092,1.6449200000000002,0.0659806,1.21564
22,36590000,1.75232,1.08555,2.53577,0.057685,-0.171442
22,36600000,1.37162,0.626528,-0.8529969999999999,0.8293290000000001,-1.95635
22,36610000,1.23296,1.1153,1.19466,1.36459,-1.80277
22,36620000,1.01375,0.567496,0.16047,-0.012298,-2.09556
22,36630000,0.678235,0.27969,0.6243489999999999,-0.266339,-0.936291
22,36640000,0.874026,-0.593489,-0.876135,-1.13768,-0.8264940000000001
22,36650000,0.865699,0.164496,-0.47200200000000003,-0.803571,0.17440799999999998
22,36660000,0.6750729999999999,-0.615965,-0.562737,-1.04168,0.9246969999999999
22,36670000,-0.41728699999999996,-0.131218,0.498507,-0.846366,-0.150428
22,36680000,-1.65168,-1.5805,-1.46649,-0.889933,-0.9259940000000001
22,36690000,-0.9236780000000001,-1.10569,-1.59496,-0.722128,-0.656183
22,36700000,0.704627,1.0278100000000001,1.34333,-0.611408,1.7044099999999998
22,36710000,0.629622,0.434698,0.783914,0.0168894,1.04039
22,36720000,-1.07385,-1.03236,-0.6299859999999999,-0.5243939999999999,-0.435934
22,36730000,-1.20812,-0.743947,-0.774122,-1.18569,-0.661213
22,36740000,-1.7211900000000002,-1.6155,-1.47146,-0.0296091,-1.62822
22,36750000,0.0433946,-0.369672,0.00554913,-1.39414,-1.0977
22,36760000,-1.05211,-0.782352,-0.832257,-0.7550100000000001,-1.3834600000000001
22,36770000,-1.26058,-1.16791,-1.4784899999999999,-0.801397,-1.30721
22,36780000,-1.52288,-1.7495,-1.6723,-1.36893,-1.15317
22,36790000,-1.2900200000000002,-1.42333,-1.60215,-1.7808599999999999,-0.451329
22,36800000,-0.525058,-1.33246,-0.647311,-1.29186,-0.11564100000000001
22,36810000,-1.3461100000000001,-1.6921099999999998,-1.24868,-1.7579599999999997,-0.6267050000000001
22,36820000,0.260876,-0.157117,0.6268090000000001,-0.042586599999999995,0.299095
22,36830000,0.364847,-0.598214,-0.08916389999999999,-0.132741,0.45781099999999997
22,36840000,-0.690753,-1.12799,-0.9997440000000001,0.396262,-0.775671
22,36850000,-0.653155,-0.9579120000000001,-1.17824,0.810439,-0.00240737
22,36860000,-0.760767,-1.0454299999999999,0.125572,0.767293,-1.39309
22,36870000,-0.6152449999999999,-0.891483,-0.39712,-1.23794,0.342756
22,36880000,-1.47722,-1.66346,-0.933443,-0.608273,-0.628612
22,36890000,0.251852,-0.349567,0.384707,-0.0445148,-0.356389
22,36900000,-1.04844,-1.42581,-0.257957,-0.770552,-0.050381699999999995
22,36910000,-1.50546,-1.69767,-1.20201,-0.013214700000000003,-1.12473
22,36920000,-0.202774,0.325077,-0.10969000000000001,0.9690559999999999,-1.99551
22,36930000,-0.6847850000000001,-0.5048060000000001,0.188407,0.248494,-0.44261300000000003
22,36940000,0.21090100000000003,-0.66261,0.75017,-0.280879,0.9311
22,36950000,-0.519652,-0.891437,-0.290398,-1.11122,-0.389286
22,36960000,-0.5769920000000001,-1.1956,-0.41925200000000007,-0.849223,-1.05446
22,36970000,0.036047699999999995,-0.295627,0.819902,-0.8489549999999999,0.515799
22,36980000,0.120378,-0.437116,0.18765199999999999,-0.045504699999999995,1.1477700000000002
22,36990000,-1.18366,-1.18899,-0.704814,-1.90045,-0.330922
22,37000000,-0.10466500000000001,-0.508292,0.5251239999999999,-1.00326,-0.924883
22,37010000,0.262666,0.161457,0.8993899999999999,-0.360455,1.62821
22,37020000,-0.0135635,-0.489275,0.349814,-0.683244,1.0107899999999999
22,37030000,-1.8707,-1.99168,-1.66231,-0.63051,-1.88475
22,37040000,-1.86228,-1.3189899999999999,-2.10962,-0.00776386,-1.5204799999999998
22,37050000,-1.8401900000000002,-1.3180399999999999,-1.41987,0.987605,-1.67661
22,37060000,0.15426700000000002,-0.41079399999999994,0.416851,-0.0921674,-0.779311
22,37070000,-0.7542260000000001,-1.38947,-0.716603,-1.02334,-0.973068
22,37080000,0.042948099999999996,-0.35639099999999996,-0.112778,-0.58017,0.005726600000000001
22,37090000,0.24899200000000002,-0.00222316,-0.123082,-0.0746688,1.19638
22,37100000,0.475918,-0.163919,0.81415,-0.412296,1.7170900000000002
22,37110000,1.06746,0.15603,0.893302,0.015870699999999998,0.9607549999999999
22,37120000,-1.4167100000000001,-1.55523,-1.5969799999999998,-1.0943200000000002,-0.7996989999999999
22,37130000,-0.993799,-0.608274,-0.988907,-0.192714,-0.351216
22,37140000,0.829408,0.710953,0.796858,0.0895735,0.54081
22,37150000,-0.7464,-1.28674,-0.8666780000000001,-0.8461709999999999,-1.8058
22,37160000,-1.0745200000000001,-1.25619,-0.839916,-0.262366,-1.9514599999999998
22,37170000,-0.617078,-1.0826799999999999,-0.8325379999999999,0.474583,-1.60961
22,37180000,-1.50884,-2.03856,-1.7597900000000002,-1.6139700000000001,-1.8444900000000002
22,37190000,1.4897,0.224962,1.03544,0.26183,1.21518
22,37200000,0.701615,-0.150746,0.10736099999999998,-0.290537,0.539087
22,37210000,-0.662149,-1.03506,0.611647,-0.840198,-0.252066
22,37220000,-0.7541899999999999,-1.07657,-0.444208,-1.7063599999999999,-1.02768
